SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
OC[C@H]1O[C@@H](c2cscn2)[C@H](O)[C@@H](O)[C@@H]1O,-8.05,16,-0.503125
Cc1cccc(c1C)CNC(=O)N[C@@H](CC(C)C)C(=O)N2CCC(CC2)Cc3ccccc3,-8.025,33,-0.2431818181818182
COc(cc1)cc(c12)c(c[nH]2)CC(=O)NCCN3CC[NH+](CC3)C4CCCCC4,-7.999,29,-0.2758275862068965
C1C[NH2+]CC=C1c(ccc2)c(c23)nc(Nc(cc4Cl)ccc4F)nc3CCN5CCOCC5,-7.995,33,-0.24227272727272728
Cc1cccc(c1C)CNC(=O)N[C@@H](CC(C)C)C(=O)C(=O)/C=C/c2ccccc2,-7.974,30,-0.2658
Oc(c1)cccc1C(=O)c(cnn2C)c2C(=O)Nc3ccn(n3)C4CCCC4,-7.974,28,-0.2847857142857143
CCCc(nc1C)n(c12)[nH]c(nc2=O)Nc3ccc(F)cc3,-7.947,22,-0.36122727272727273
Cc1cccc(c1C)CNC(=O)N[C@@H](CC(C)C)C(=O)C(=O)c2ccccc2,-7.928,28,-0.28314285714285714
Cc1c(C#N)cccc1[C@@H](C)Nc(nnc2C)c(c23)cc(nc3)CC[NH+]4CCCCC4,-7.927,31,-0.25570967741935485
COc(cc1)cc(c12)c(c[nH]2)CCC(=O)C(=O)NCC(F)(F)C,-7.91,23,-0.34391304347826085
O=C([O-])CCC(=O)SCC[NH2+]Cc1cc(Cl)cc(c1)C(=O)N[C@@H]2C[C@H]2c3ccccc3,-7.895,31,-0.2546774193548387
Cc1c(C#N)cccc1[C@@H](C)C(=O)NCc2ccccc2,-7.889,21,-0.3756666666666667
COc(cc1)cc(c12)c(c[nH]2)CCC(=O)c3ncc(cc3C(=O)N)-c4cn(C)c[nH+]4,-7.887,30,-0.26289999999999997
N#Cc1ccc(cc1)CNC(=O)N2CCN(CC2)c(ncn3)c(c34)cc(s4)C(F)(F)C(F)(F)F,-7.876,34,-0.23164705882352943
